IP Address,Hour of Day,Event Label,Total Events,Pageviews,Sessions,Session Duration
68.82.200.161,2021092607,other-aches-pains.png,1,13,1,0:18:37
68.82.200.161,2021092607,other-dryness.png,1,13,1,0:18:37
68.82.200.161,2021092607,other-weight-gain.png,2,13,1,0:18:37
68.82.200.161,2021092607,sex-libido.png,1,13,1,0:18:37
68.82.200.161,2021092607,sex-period.png,1,13,1,0:18:37
68.82.200.161,2021092607,supplement,1,13,1,0:18:37
68.82.200.161,2021092607,treatmentsButton,2,13,1,0:18:37
68.82.200.161,2021092607,try-on-your-own,1,13,1,0:18:37
68.82.200.161,2021092607,uncertain-stage-result,2,13,1,0:18:37
68.7.141.51,2021100821,common-depression.png,1,5,1,0:04:00
68.7.141.51,2021100821,common-hot-flashes.png,1,5,1,0:04:00
68.57.103.52,2021100812,common-depression.png,1,2,1,0:01:42
68.57.103.52,2021100812,common-hot-flashes.png,1,2,1,0:01:42
68.57.103.52,2021100812,common-insomnia.png,1,2,1,0:01:42
68.57.103.52,2021100812,other-aches-pains.png,3,2,1,0:01:42
68.57.103.52,2021100812,other-dryness.png,2,2,1,0:01:42
68.57.103.52,2021100812,other-weight-gain.png,2,2,1,0:01:42
68.57.103.52,2021100812,prescription-medicine,1,2,1,0:01:42
68.57.103.52,2021100812,sex-libido.png,2,2,1,0:01:42
68.57.103.52,2021100812,sex-period.png,1,2,1,0:01:42
68.57.103.52,2021100812,supplement,1,2,1,0:01:42
68.57.103.52,2021100812,treatmentsButton,1,2,1,0:01:42
68.52.241.50,2021100711,uncertain-stage-result,1,3,1,0:01:50
68.47.20.170,2021092609,common-depression.png,3,32,1,0:30:09
68.47.20.170,2021092609,common-insomnia.png,2,32,1,0:30:09
68.47.20.170,2021092609,early-menopause-transition-result,1,32,1,0:30:09
68.47.20.170,2021092609,HIGH DEPRESSION SCORE,2,32,1,0:30:09
68.47.20.170,2021092609,other-brain-fog.png,1,32,1,0:30:09
68.47.20.170,2021092609,other-weight-gain.png,1,32,1,0:30:09
68.47.20.170,2021092609,reproductive-years-result,1,32,1,0:30:09
68.47.20.170,2021092609,sex-libido.png,1,32,1,0:30:09
68.47.20.170,2021092609,SUB-THRESHOLD INSOMNIA,1,32,1,0:30:09
68.47.20.170,2021092609,treatmentsButton,1,32,1,0:30:09
68.47.20.170,2021092609,uncertain-stage-result,1,32,1,0:30:09
68.37.167.213,2021092505,common-depression.png,3,12,1,0:36:38
68.37.167.213,2021092505,mind-body,3,12,1,0:36:38
68.37.167.213,2021092505,ok-for-breast-cancer,2,12,1,0:36:38
68.37.167.213,2021092505,only-treatments-known-to-work,5,12,1,0:36:38
68.37.167.213,2021092505,other-aches-pains.png,4,12,1,0:36:38
68.37.167.213,2021092505,other-bladder.png,3,12,1,0:36:38
68.37.167.213,2021092505,other-brain-fog.png,2,12,1,0:36:38
68.37.167.213,2021092505,other-dryness.png,2,12,1,0:36:38
68.37.167.213,2021092505,other-weight-gain.png,3,12,1,0:36:38
68.37.167.213,2021092505,prescription-medicine,3,12,1,0:36:38
68.37.167.213,2021092505,professional-help,3,12,1,0:36:38
68.37.167.213,2021092505,sex-libido.png,2,12,1,0:36:38
68.37.167.213,2021092505,sex-pain-vagina.png,2,12,1,0:36:38
68.37.167.213,2021092505,supplement,5,12,1,0:36:38
68.37.167.213,2021092505,treatmentsButton,4,12,1,0:36:38
68.37.167.213,2021092505,try-on-your-own,5,12,1,0:36:38
68.33.60.39,2021100813,common-depression.png,1,6,1,0:09:04
68.33.60.39,2021100813,common-hot-flashes.png,1,6,1,0:09:04
68.33.60.39,2021100813,other-aches-pains.png,1,6,1,0:09:04
68.231.177.192,2021100223,common-depression.png,1,12,1,0:22:39
68.231.177.192,2021100223,common-hot-flashes.png,1,12,1,0:22:39
68.231.177.192,2021100223,common-insomnia.png,1,12,1,0:22:39
68.231.177.192,2021100223,mind-body,1,12,1,0:22:39
68.231.177.192,2021100223,other-bladder.png,1,12,1,0:22:39
68.231.177.192,2021100223,other-weight-gain.png,2,12,1,0:22:39
68.231.177.192,2021100223,sex-libido.png,1,12,1,0:22:39
68.231.177.192,2021100223,sex-period.png,1,12,1,0:22:39
68.231.177.192,2021100223,supplement,1,12,1,0:22:39
68.231.177.192,2021100223,treatmentsButton,1,12,1,0:22:39
68.231.177.192,2021100223,try-on-your-own,1,12,1,0:22:39
68.202.78.144,2021092607,common-depression.png,1,6,1,0:03:28
68.202.78.144,2021092607,common-hot-flashes.png,1,6,1,0:03:28
68.202.78.144,2021092607,common-insomnia.png,1,6,1,0:03:28
68.202.78.144,2021092607,other-bladder.png,1,6,1,0:03:28
68.202.78.144,2021092607,other-weight-gain.png,1,6,1,0:03:28
68.202.78.144,2021092607,reproductive-years-result,1,6,1,0:03:28
68.202.78.144,2021092607,sex-period.png,2,6,1,0:03:28
68.202.78.144,2021092607,treatmentsButton,1,6,1,0:03:28
68.195.153.13,2021100907,common-hot-flashes.png,1,5,1,0:05:48
68.171.180.200,2021100820,common-hot-flashes.png,1,5,1,0:05:10
68.171.180.200,2021100820,dry-eyes2.png,1,5,1,0:05:10
68.171.180.200,2021100820,mind-body,1,5,1,0:05:10
68.171.180.200,2021100820,other-aches-pains.png,1,5,1,0:05:10
68.171.180.200,2021100820,other-weight-gain.png,1,5,1,0:05:10
68.171.180.200,2021100820,prescription-medicine,1,5,1,0:05:10
68.171.180.200,2021100820,sex-libido.png,1,5,1,0:05:10
68.171.180.200,2021100820,supplement,1,5,1,0:05:10
68.171.180.200,2021100820,treatmentsButton,3,5,1,0:05:10
68.171.180.200,2021100820,try-on-your-own,1,5,1,0:05:10
68.162.81.218,2021100908,common-insomnia.png,1,7,1,0:03:21
68.162.66.44,2021100915,common-hot-flashes.png,1,4,1,0:03:38
68.162.66.44,2021100915,other-bladder.png,1,4,1,0:03:38
68.162.66.44,2021100915,other-weight-gain.png,1,4,1,0:03:38
68.162.66.44,2021100915,sex-pain-sex.png,1,4,1,0:03:38
68.162.66.44,2021100915,sex-pain-vagina.png,1,4,1,0:03:38
68.162.66.44,2021100915,sex-period.png,1,4,1,0:03:38
68.162.66.44,2021100915,supplement,1,4,1,0:03:38
68.162.66.44,2021100915,treatmentsButton,2,4,1,0:03:38
68.162.66.44,2021100915,uncertain-stage-result,1,4,1,0:03:38
68.14.118.41,2021092505,late-menopause-transition-result,1,7,1,0:07:02
68.132.107.8,2021092613,common-hot-flashes.png,1,10,1,0:21:08
68.132.107.8,2021092613,common-insomnia.png,1,10,1,0:21:08
68.132.107.8,2021092613,dry-eyes2.png,1,10,1,0:21:08
68.132.107.8,2021092613,other-bladder.png,2,10,1,0:21:08
68.132.107.8,2021092613,other-brain-fog.png,1,10,1,0:21:08
68.132.107.8,2021092613,other-dryness.png,1,10,1,0:21:08
68.132.107.8,2021092613,prescription-medicine,1,10,1,0:21:08
68.132.107.8,2021092613,sex-libido.png,1,10,1,0:21:08
68.132.107.8,2021092613,treatmentsButton,1,10,1,0:21:08
68.108.106.184,2021102117,common-depression.png,1,7,1,0:09:08
68.108.106.184,2021102117,other-aches-pains.png,1,7,1,0:09:08
68.108.106.184,2021102117,other-bladder.png,1,7,1,0:09:08
68.108.106.184,2021102117,other-brain-fog.png,1,7,1,0:09:08
68.108.106.184,2021102117,treatmentsButton,1,7,1,0:09:08
68.105.132.94,2021102213,common-depression.png,1,8,1,0:12:51
68.105.132.94,2021102213,mind-body,1,8,1,0:12:51
68.105.132.94,2021102213,only-treatments-known-to-work,1,8,1,0:12:51
68.105.132.94,2021102213,other-aches-pains.png,1,8,1,0:12:51
68.105.132.94,2021102213,other-bladder.png,1,8,1,0:12:51
68.105.132.94,2021102213,other-dryness.png,1,8,1,0:12:51
68.105.132.94,2021102213,other-weight-gain.png,1,8,1,0:12:51
68.105.132.94,2021102213,sex-pain-sex.png,1,8,1,0:12:51
68.105.132.94,2021102213,supplement,1,8,1,0:12:51
68.105.132.94,2021102213,treatmentsButton,3,8,1,0:12:51
68.105.132.94,2021102213,try-on-your-own,1,8,1,0:12:51
68.102.65.122,2021092606,common-hot-flashes.png,2,9,1,0:08:36
68.102.65.122,2021092606,sex-libido.png,1,9,1,0:08:36
68.102.65.122,2021092606,sex-period.png,1,9,1,0:08:36
68.10.108.230,2021100906,other-aches-pains.png,1,5,1,0:05:14
68.10.108.230,2021100906,prescription-medicine,1,5,1,0:05:14
68.10.108.230,2021100906,reproductive-years-result,3,5,1,0:05:14
68.10.108.230,2021100906,sex-libido.png,1,5,1,0:05:14
68.10.108.230,2021100906,sex-period.png,1,5,1,0:05:14
68.10.108.230,2021100906,supplement,1,5,1,0:05:14
68.10.108.230,2021100906,treatmentsButton,1,5,1,0:05:14
68.10.108.230,2021100906,try-on-your-own,1,5,1,0:05:14
67.82.145.227,2021100317,common-depression.png,1,2,1,0:00:33
67.82.145.227,2021100317,mind-body,1,2,1,0:00:33
67.82.145.227,2021100317,other-brain-fog.png,1,2,1,0:00:33
67.82.145.227,2021100317,reproductive-years-result,1,2,1,0:01:15
67.82.145.227,2021100317,treatmentsButton,1,2,1,0:00:33
67.82.145.227,2021100317,try-on-your-own,1,2,1,0:00:33
67.44.224.77,2021101721,common-depression.png,1,4,1,0:04:26
67.44.224.77,2021101721,other-aches-pains.png,1,4,1,0:04:26
67.44.224.77,2021101721,other-bladder.png,2,4,1,0:04:26
67.44.224.77,2021101721,other-brain-fog.png,1,4,1,0:04:26
67.44.224.77,2021101721,treatmentsButton,2,4,1,0:04:26
67.43.240.171,2021100708,common-depression.png,1,14,1,0:07:01
67.43.240.171,2021100708,dry-eyes2.png,1,14,1,0:07:01
67.43.240.171,2021100708,HIGH DEPRESSION SCORE,1,14,1,0:07:01
67.43.240.171,2021100708,mind-body,1,14,1,0:07:01
67.43.240.171,2021100708,only-treatments-known-to-work,1,14,1,0:07:01
67.43.240.171,2021100708,other-brain-fog.png,1,14,1,0:07:01
67.43.240.171,2021100708,prescription-medicine,1,14,1,0:07:01
67.43.240.171,2021100708,professional-help,1,14,1,0:07:01
67.43.240.171,2021100708,sex-period.png,2,14,1,0:07:01
67.43.240.171,2021100708,supplement,1,14,1,0:07:01
67.43.240.171,2021100708,treatmentsButton,2,14,1,0:07:01
67.43.240.171,2021100708,try-on-your-own,1,14,1,0:07:01
67.3.99.123,2021102318,common-depression.png,1,18,1,0:14:20
67.3.99.123,2021102318,common-hot-flashes.png,2,18,1,0:14:20
67.3.99.123,2021102318,common-insomnia.png,2,18,1,0:14:20
67.3.99.123,2021102318,only-treatments-known-to-work,3,18,1,0:14:20
67.3.99.123,2021102318,other-aches-pains.png,1,18,1,0:14:20
67.3.99.123,2021102318,other-bladder.png,1,18,1,0:14:20
67.3.99.123,2021102318,other-weight-gain.png,2,18,1,0:14:20
67.3.99.123,2021102318,prescription-medicine,4,18,1,0:14:20
67.3.99.123,2021102318,supplement,2,18,1,0:14:20
67.3.99.123,2021102318,treatmentsButton,4,18,1,0:14:20
67.241.209.250,2021100819,sex-period.png,1,5,1,0:03:45
67.233.73.73,2021093007,other-bladder.png,1,3,1,0:01:17
67.233.73.73,2021093007,other-weight-gain.png,1,3,1,0:01:17
67.233.73.73,2021093007,treatmentsButton,1,3,1,0:01:17
67.213.236.220,2021100707,common-hot-flashes.png,1,23,1,0:30:33
67.213.236.220,2021100707,other-brain-fog.png,1,23,1,0:30:33
67.213.236.220,2021100707,other-weight-gain.png,1,23,1,0:30:33
67.213.236.220,2021100707,sex-pain-sex.png,1,23,1,0:30:33
67.188.101.116,2021100615,common-hot-flashes.png,1,7,1,0:09:10
67.188.101.116,2021100615,common-insomnia.png,1,7,1,0:09:10
67.188.101.116,2021100615,dry-eyes2.png,1,7,1,0:09:10
67.188.101.116,2021100615,only-treatments-known-to-work,1,7,1,0:09:10
67.188.101.116,2021100615,prescription-medicine,1,7,1,0:09:10
67.188.101.116,2021100615,sex-period.png,1,7,1,0:09:10
67.188.101.116,2021100615,supplement,1,7,1,0:09:10
67.188.101.116,2021100615,treatmentsButton,2,7,1,0:09:10
67.188.101.116,2021100615,try-on-your-own,1,7,1,0:09:10
67.186.32.145,2021100217,reproductive-years-result,1,4,1,0:02:43
67.184.189.126,2021100715,common-depression.png,2,24,1,0:18:46
67.184.189.126,2021100715,common-hot-flashes.png,2,24,1,0:18:46
67.184.189.126,2021100715,common-insomnia.png,2,24,1,0:18:46
67.184.189.126,2021100715,late-menopause-transition-result,1,24,1,0:18:46
67.184.189.126,2021100715,other-aches-pains.png,1,24,1,0:18:46
67.184.189.126,2021100715,other-brain-fog.png,2,24,1,0:18:46
67.184.189.126,2021100715,prescription-medicine,1,24,1,0:18:46
67.184.189.126,2021100715,sex-libido.png,2,24,1,0:18:46
67.184.189.126,2021100715,supplement,1,24,1,0:18:46
67.184.189.126,2021100715,treatmentsButton,2,24,1,0:18:46
67.143.192.42,2021102412,common-depression.png,1,7,1,0:03:28
67.143.192.42,2021102412,common-hot-flashes.png,1,7,1,0:03:28
67.143.192.42,2021102412,HIGH DEPRESSION SCORE,1,7,1,0:03:28
67.10.36.9,2021100819,other-bladder.png,1,4,1,0:05:16
67.10.36.9,2021100819,prescription-medicine,1,4,1,0:05:16
67.10.36.9,2021100819,sex-libido.png,1,4,1,0:05:16
67.10.36.9,2021100819,sex-pain-sex.png,1,4,1,0:05:16
67.10.36.9,2021100819,sex-pain-vagina.png,1,4,1,0:05:16
67.10.36.9,2021100819,supplement,1,4,1,0:05:16
67.10.36.9,2021100819,treatmentsButton,1,4,1,0:05:16
67.10.30.123,2021102211,common-depression.png,1,11,1,0:08:30
67.10.30.123,2021102211,common-hot-flashes.png,2,11,1,0:08:30
67.10.30.123,2021102211,mind-body,1,11,1,0:08:30
67.10.30.123,2021102211,other-brain-fog.png,1,11,1,0:08:30
67.10.30.123,2021102211,other-dryness.png,1,11,1,0:08:30
67.10.30.123,2021102211,prescription-medicine,1,11,1,0:08:30
67.10.30.123,2021102211,professional-help,1,11,1,0:08:30
67.10.30.123,2021102211,sex-libido.png,1,11,1,0:08:30
67.10.30.123,2021102211,sex-pain-sex.png,1,11,1,0:08:30
67.10.30.123,2021102211,supplement,1,11,1,0:08:30
67.10.30.123,2021102211,treatmentsButton,5,11,1,0:08:30
67.10.30.123,2021102211,try-on-your-own,1,11,1,0:08:30
67.1.16.127,2021100213,common-hot-flashes.png,1,5,1,0:02:59
67.1.16.127,2021100213,common-insomnia.png,1,5,1,0:02:59
67.1.16.127,2021100213,other-aches-pains.png,1,5,1,0:02:59
67.1.16.127,2021100213,other-bladder.png,1,5,1,0:02:59
67.1.16.127,2021100213,other-brain-fog.png,1,5,1,0:02:59
67.1.16.127,2021100213,prescription-medicine,1,5,1,0:02:59
67.1.16.127,2021100213,supplement,1,5,1,0:02:59
67.1.16.127,2021100213,treatmentsButton,2,5,1,0:02:59
67.1.16.127,2021100213,try-on-your-own,1,5,1,0:02:59
66.55.195.192,2021100719,late-menopause-transition-result,1,4,1,0:06:28
66.55.195.192,2021100719,sex-period.png,1,4,1,0:06:28
66.38.61.218,2021100209,uncertain-stage-result,1,5,1,0:03:59
66.220.238.147,2021100418,common-insomnia.png,1,13,1,0:10:59
66.220.238.147,2021100418,mind-body,1,13,1,0:10:59
66.220.238.147,2021100418,only-treatments-known-to-work,1,13,1,0:10:59
66.220.238.147,2021100418,other-aches-pains.png,1,13,1,0:10:59
66.220.238.147,2021100418,other-bladder.png,2,13,1,0:10:59
66.220.238.147,2021100418,other-brain-fog.png,1,13,1,0:10:59
66.220.238.147,2021100418,post-menopausal-result,1,13,1,0:10:59
66.220.238.147,2021100418,prescription-medicine,1,13,1,0:10:59
66.220.238.147,2021100418,sex-libido.png,1,13,1,0:10:59
66.220.238.147,2021100418,supplement,1,13,1,0:10:59
66.220.238.147,2021100418,treatmentsButton,3,13,1,0:10:59
66.220.238.147,2021100418,try-on-your-own,1,13,1,0:10:59
66.10.244.242,2021100811,dry-eyes2.png,1,2,1,0:02:00
66.10.244.242,2021100811,other-aches-pains.png,1,2,1,0:02:00
66.10.244.242,2021100811,sex-pain-sex.png,2,2,1,0:02:00
66.10.244.242,2021100811,sex-pain-vagina.png,1,2,1,0:02:00
66.10.244.242,2021100811,sex-period.png,1,2,1,0:02:00
66.10.244.242,2021100811,treatmentsButton,1,2,1,0:02:00
66.10.244.242,2021100811,try-on-your-own,1,2,1,0:02:00
65.191.169.190,2021092512,common-depression.png,1,2,1,0:01:23
65.191.169.190,2021092512,other-aches-pains.png,1,2,1,0:01:23
65.191.169.190,2021092512,other-bladder.png,1,2,1,0:01:23
65.191.169.190,2021092512,other-dryness.png,1,2,1,0:01:23
65.191.169.190,2021092512,sex-libido.png,1,2,1,0:01:23
65.191.169.190,2021092512,sex-period.png,1,2,1,0:01:23
65.191.169.190,2021092512,supplement,1,2,1,0:01:23
65.191.169.190,2021092512,treatmentsButton,1,2,1,0:01:23
65.191.169.190,2021092512,try-on-your-own,1,2,1,0:01:23
65.131.24.176,2021092510,common-hot-flashes.png,1,2,1,0:02:26
65.131.24.176,2021092510,common-insomnia.png,1,2,1,0:02:26
65.131.24.176,2021092510,only-treatments-known-to-work,1,2,1,0:02:26
65.131.24.176,2021092510,other-dryness.png,1,2,1,0:02:26
65.131.24.176,2021092510,other-weight-gain.png,1,2,1,0:02:26
65.131.24.176,2021092510,sex-libido.png,1,2,1,0:02:26
65.131.24.176,2021092510,treatmentsButton,1,2,1,0:02:26
64.68.238.54,2021093012,common-insomnia.png,1,5,1,0:02:50
64.251.147.224,2021100218,common-hot-flashes.png,1,3,1,0:04:56
64.251.147.224,2021100218,mind-body,1,3,1,0:04:56
64.251.147.224,2021100218,only-treatments-known-to-work,1,3,1,0:04:56
64.251.147.224,2021100218,other-aches-pains.png,1,3,1,0:04:56
64.251.147.224,2021100218,other-bladder.png,1,3,1,0:04:56
64.251.147.224,2021100218,other-dryness.png,1,3,1,0:04:56
64.251.147.224,2021100218,other-weight-gain.png,1,3,1,0:04:56
64.251.147.224,2021100218,supplement,1,3,1,0:04:56
64.251.147.224,2021100218,treatmentsButton,1,3,1,0:04:56
64.251.147.224,2021100218,try-on-your-own,1,3,1,0:04:56
64.127.165.14,2021092610,common-depression.png,1,15,1,0:26:43
64.127.165.14,2021092610,common-hot-flashes.png,1,15,1,0:26:43
64.127.165.14,2021092610,mind-body,1,15,1,0:26:43
64.127.165.14,2021092610,only-treatments-known-to-work,1,15,1,0:26:43
64.127.165.14,2021092610,other-bladder.png,1,15,1,0:26:43
64.127.165.14,2021092610,other-dryness.png,1,15,1,0:26:43
64.127.165.14,2021092610,prescription-medicine,1,15,1,0:26:43
64.127.165.14,2021092610,professional-help,1,15,1,0:26:43
64.127.165.14,2021092610,sex-pain-sex.png,1,15,1,0:26:43
64.127.165.14,2021092610,sex-pain-vagina.png,1,15,1,0:26:43
64.127.165.14,2021092610,supplement,1,15,1,0:26:43
64.127.165.14,2021092610,surgical-menopause-result,4,15,1,0:26:43
64.127.165.14,2021092610,treatmentsButton,2,15,1,0:26:43
64.127.165.14,2021092610,try-on-your-own,1,15,1,0:26:43
63.142.197.59,2021102315,common-hot-flashes.png,2,4,1,0:07:06
63.142.197.59,2021102315,mind-body,1,4,1,0:07:06
63.142.197.59,2021102315,ok-for-breast-cancer,1,4,1,0:07:06
63.142.197.59,2021102315,only-treatments-known-to-work,1,4,1,0:07:06
63.142.197.59,2021102315,other-aches-pains.png,2,4,1,0:07:06
63.142.197.59,2021102315,other-bladder.png,2,4,1,0:07:06
63.142.197.59,2021102315,other-brain-fog.png,2,4,1,0:07:06
63.142.197.59,2021102315,other-dryness.png,2,4,1,0:07:06
63.142.197.59,2021102315,other-weight-gain.png,2,4,1,0:07:06
63.142.197.59,2021102315,prescription-medicine,1,4,1,0:07:06
63.142.197.59,2021102315,professional-help,1,4,1,0:07:06
63.142.197.59,2021102315,supplement,1,4,1,0:07:06
63.142.197.59,2021102315,treatmentsButton,4,4,1,0:07:06
63.142.197.59,2021102315,try-on-your-own,1,4,1,0:07:06
50.83.99.191,2021102408,common-depression.png,2,13,1,0:14:00
50.83.99.191,2021102408,common-hot-flashes.png,1,13,1,0:14:00
50.83.99.191,2021102408,common-insomnia.png,1,13,1,0:14:00
50.83.99.191,2021102408,sex-libido.png,1,13,1,0:14:00
50.82.40.47,2021093016,common-depression.png,1,2,1,0:01:31
50.82.40.47,2021093016,common-hot-flashes.png,1,2,1,0:01:31
50.82.40.47,2021093016,common-insomnia.png,1,2,1,0:01:31
50.82.40.47,2021093016,dry-eyes2.png,2,2,1,0:01:31
50.82.40.47,2021093016,only-treatments-known-to-work,1,2,1,0:01:31
50.82.40.47,2021093016,other-brain-fog.png,1,2,1,0:01:31
50.82.40.47,2021093016,other-weight-gain.png,1,2,1,0:01:31
50.82.40.47,2021093016,sex-libido.png,2,2,1,0:01:31
50.82.40.47,2021093016,supplement,1,2,1,0:01:31
50.82.40.47,2021093016,treatmentsButton,1,2,1,0:01:31
50.82.40.47,2021093016,try-on-your-own,1,2,1,0:01:31
50.25.0.72,2021100118,common-depression.png,2,9,1,0:13:35
50.25.0.72,2021100118,dry-eyes2.png,3,9,1,0:13:35
50.25.0.72,2021100118,only-treatments-known-to-work,1,9,1,0:13:35
50.25.0.72,2021100118,other-aches-pains.png,1,9,1,0:13:35
50.25.0.72,2021100118,other-bladder.png,1,9,1,0:13:35
50.25.0.72,2021100118,other-weight-gain.png,1,9,1,0:13:35
50.25.0.72,2021100118,post-menopausal-result,2,9,1,0:13:35
50.25.0.72,2021100118,sex-libido.png,2,9,1,0:13:35
50.25.0.72,2021100118,supplement,1,9,1,0:13:35
50.25.0.72,2021100118,treatmentsButton,1,9,1,0:13:35
50.25.0.72,2021100118,uncertain-stage-result,1,9,1,0:13:35
50.201.30.60,2021102110,sex-period.png,1,3,1,0:00:45
50.122.27.199,2021093017,common-depression.png,1,20,1,0:56:03
50.122.27.199,2021093017,common-hot-flashes.png,1,20,1,0:56:03
50.122.27.199,2021093017,common-insomnia.png,1,20,1,0:56:03
50.122.27.199,2021093017,only-treatments-known-to-work,1,20,1,0:56:03
50.122.27.199,2021093017,other-aches-pains.png,1,20,1,0:56:03
50.122.27.199,2021093017,other-bladder.png,1,20,1,0:56:03
50.122.27.199,2021093017,other-brain-fog.png,1,20,1,0:56:03
50.122.27.199,2021093017,other-weight-gain.png,1,20,1,0:56:03
50.122.27.199,2021093017,prescription-medicine,2,20,1,0:56:03
50.122.27.199,2021093017,professional-help,4,20,1,0:56:03
50.122.27.199,2021093017,reproductive-years-result,1,20,1,0:56:03
50.122.27.199,2021093017,treatmentsButton,1,20,1,0:56:03
50.122.27.199,2021093017,uncertain-stage-result,1,20,1,0:56:03
47.37.130.240,2021100822,uncertain-stage-result,1,2,1,0:02:09
47.32.4.202,2021100116,other-weight-gain.png,1,8,1,0:07:48
47.32.4.202,2021100116,uncertain-stage-result,1,8,1,0:07:48
47.26.135.230,2021102019,uncertain-stage-result,1,19,1,0:18:34
47.26.135.230,2021102020,common-depression.png,2,19,1,0:18:34
47.26.135.230,2021102020,dry-eyes2.png,2,19,1,0:18:34
47.26.135.230,2021102020,mind-body,1,19,1,0:18:34
47.26.135.230,2021102020,only-treatments-known-to-work,1,19,1,0:18:34
47.26.135.230,2021102020,other-aches-pains.png,2,19,1,0:18:34
47.26.135.230,2021102020,other-bladder.png,1,19,1,0:18:34
47.26.135.230,2021102020,other-brain-fog.png,2,19,1,0:18:34
47.26.135.230,2021102020,other-dryness.png,4,19,1,0:18:34
47.26.135.230,2021102020,prescription-medicine,1,19,1,0:18:34
47.26.135.230,2021102020,professional-help,1,19,1,0:18:34
47.26.135.230,2021102020,supplement,1,19,1,0:18:34
47.26.135.230,2021102020,treatmentsButton,4,19,1,0:18:34
47.26.135.230,2021102020,try-on-your-own,1,19,1,0:18:34
47.26.135.230,2021102020,uncertain-stage-result,2,19,1,0:18:34
47.226.30.185,2021092605,common-depression.png,1,16,1,0:10:02
47.226.30.185,2021092605,common-hot-flashes.png,1,16,1,0:10:02
47.226.30.185,2021092605,common-insomnia.png,1,16,1,0:10:02
47.226.30.185,2021092605,other-aches-pains.png,1,16,1,0:10:02
47.226.30.185,2021092605,other-bladder.png,1,16,1,0:10:02
47.226.30.185,2021092605,other-brain-fog.png,1,16,1,0:10:02
47.226.30.185,2021092605,sex-period.png,1,16,1,0:10:02
47.198.15.234,2021100915,other-bladder.png,1,3,1,0:00:37
47.196.175.149,2021092606,common-depression.png,1,5,1,0:05:24
47.196.175.149,2021092606,common-hot-flashes.png,4,5,1,0:05:24
47.196.175.149,2021092606,common-insomnia.png,1,5,1,0:05:24
47.196.175.149,2021092606,other-aches-pains.png,2,5,1,0:05:24
47.196.175.149,2021092606,other-brain-fog.png,2,5,1,0:05:24
47.196.175.149,2021092606,other-weight-gain.png,3,5,1,0:05:24
47.196.175.149,2021092606,sex-libido.png,1,5,1,0:05:24
47.196.175.149,2021092606,sex-pain-sex.png,1,5,1,0:05:24
47.196.175.149,2021092606,sex-pain-vagina.png,3,5,1,0:05:24
47.196.175.149,2021092606,sex-period.png,1,5,1,0:05:24
47.196.175.149,2021092606,treatmentsButton,5,5,1,0:05:24
47.185.27.2,2021092920,common-hot-flashes.png,1,5,1,0:01:13
47.185.27.2,2021092920,uncertain-stage-result,1,5,1,0:01:13
47.152.247.62,2021102410,sex-libido.png,1,3,1,0:00:33
47.152.247.62,2021102411,common-depression.png,1,16,1,0:44:27
47.152.247.62,2021102411,common-insomnia.png,2,16,1,0:44:27
47.152.247.62,2021102411,dry-eyes2.png,2,16,1,0:44:27
47.152.247.62,2021102411,other-aches-pains.png,1,16,1,0:44:27
47.152.247.62,2021102411,other-bladder.png,1,16,1,0:44:27
47.152.247.62,2021102411,other-brain-fog.png,2,16,1,0:44:27
47.152.247.62,2021102411,other-weight-gain.png,1,16,1,0:44:27
47.152.247.62,2021102411,sex-libido.png,1,16,1,0:44:27
47.152.247.62,2021102411,treatmentsButton,1,16,1,0:44:27
47.152.247.62,2021102411,uncertain-stage-result,1,16,1,0:44:27
47.150.19.239,2021102321,prescription-medicine,1,6,1,0:02:33
47.150.19.239,2021102321,reproductive-years-result,1,6,1,0:02:33
47.149.253.50,2021102221,pre-menopausal-result,4,5,1,0:02:16
45.51.188.202,2021092809,common-depression.png,1,2,1,0:05:18
45.51.188.202,2021092809,common-hot-flashes.png,1,2,1,0:05:18
45.51.188.202,2021092809,common-insomnia.png,1,2,1,0:05:18
45.51.188.202,2021092809,only-treatments-known-to-work,2,2,1,0:05:18
45.51.188.202,2021092809,other-aches-pains.png,1,2,1,0:05:18
45.51.188.202,2021092809,other-bladder.png,2,2,1,0:05:18
45.51.188.202,2021092809,other-dryness.png,2,2,1,0:05:18
45.51.188.202,2021092809,sex-libido.png,1,2,1,0:05:18
45.51.188.202,2021092809,supplement,2,2,1,0:05:18
45.51.188.202,2021092809,treatmentsButton,2,2,1,0:05:18
45.51.188.202,2021092809,try-on-your-own,2,2,1,0:05:18
45.49.58.160,2021100720,common-insomnia.png,1,4,1,0:01:36
38.29.179.230,2021102119,common-hot-flashes.png,1,8,1,0:05:15
38.29.179.230,2021102119,sex-libido.png,1,8,1,0:05:15
38.29.179.230,2021102119,sex-pain-sex.png,1,8,1,0:05:15
35.137.169.48,2021100906,sex-libido.png,1,7,1,0:04:51
31.48.115.8,2021100910,common-depression.png,1,6,1,0:07:25
31.48.115.8,2021100910,dry-eyes2.png,1,6,1,0:07:25
31.48.115.8,2021100910,late-menopause-transition-result,1,6,1,0:07:25
31.48.115.8,2021100910,other-weight-gain.png,1,6,1,0:07:25
24.8.149.174,2021092507,sex-period.png,1,12,1,0:09:58
24.8.149.174,2021092507,uncertain-stage-result,1,12,1,0:09:58
