Page,IP Address,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/treatments/,68.102.65.122,1,1,0:00:22,0,0.00%,0.00%,$0.00 
/weight-gain/,68.102.65.122,1,1,0:01:43,0,0.00%,0.00%,$0.00 
/,67.82.145.227,2,2,0:00:16,2,0.00%,0.00%,$0.00 
/am-i-in-menopause/,67.82.145.227,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/create-my-menoplan/,67.82.145.227,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,67.49.116.39,1,1,0:00:55,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,67.49.116.39,2,1,0:01:19,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,67.49.116.39,2,1,0:02:30,0,0.00%,50.00%,$0.00 
/,67.43.240.171,1,1,0:00:20,1,0.00%,0.00%,$0.00 
/about/,67.43.240.171,2,1,0:00:07,0,0.00%,0.00%,$0.00 
/am-i-in-menopause/,67.43.240.171,1,1,0:00:14,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,67.43.240.171,1,1,0:00:56,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,67.43.240.171,1,1,0:02:51,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,67.43.240.171,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,67.43.240.171,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,67.43.240.171,2,1,0:00:10,0,0.00%,0.00%,$0.00 
/test/depression-assessment/,67.43.240.171,1,1,0:00:15,0,0.00%,0.00%,$0.00 
/test/depression-assessment/65287fd6f5d752d786d227220e748e0e60/,67.43.240.171,1,1,0:00:15,0,0.00%,0.00%,$0.00 
/what-if-i-have-breast-cancer/,67.43.240.171,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/what-if-im-transgender-or-nonbinary/,67.43.240.171,1,1,0:00:44,0,0.00%,0.00%,$0.00 
/,67.233.73.73,1,1,0:00:09,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,67.233.73.73,1,1,0:01:08,0,0.00%,0.00%,$0.00 
/dealing-with-bladder-control/,67.233.73.73,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,67.213.236.220,2,1,0:00:10,1,0.00%,50.00%,$0.00 
/brain-fog-cognitive-issues/,67.213.236.220,1,1,0:02:42,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,67.213.236.220,1,1,0:00:20,0,0.00%,0.00%,$0.00 
/dealing-with-dry-hair-skin/,67.213.236.220,1,1,0:04:26,0,0.00%,0.00%,$0.00 
/dry-hair-skin/,67.213.236.220,3,1,0:01:02,0,0.00%,0.00%,$0.00 
/hot-flashes/,67.213.236.220,1,1,0:04:05,0,0.00%,0.00%,$0.00 
/pain-with-sex/,67.213.236.220,1,1,0:03:07,0,0.00%,0.00%,$0.00 
/questions-and-answers/,67.213.236.220,2,1,0:02:35,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,67.213.236.220,8,1,0:00:14,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,67.213.236.220,2,1,0:01:06,0,0.00%,0.00%,$0.00 
/weight-gain/,67.213.236.220,1,1,0:03:22,0,0.00%,0.00%,$0.00 
/,67.188.101.116,1,1,0:02:12,1,0.00%,0.00%,$0.00 
/avoiding-weight-gain/,67.188.101.116,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,67.188.101.116,1,1,0:03:59,0,0.00%,0.00%,$0.00 
/dealing-with-dry-eyes/,67.188.101.116,1,1,0:01:03,0,0.00%,0.00%,$0.00 
/exercise/,67.188.101.116,1,1,0:01:05,0,0.00%,0.00%,$0.00 
/sedatives/,67.188.101.116,1,1,0:00:20,0,0.00%,0.00%,$0.00 
/yoga/,67.188.101.116,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,67.186.32.145,2,1,0:00:34,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,67.186.32.145,2,1,0:01:34,0,0.00%,50.00%,$0.00 
/dry-eyes/,67.180.15.146,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,67.1.16.127,1,1,0:00:07,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,67.1.16.127,1,1,0:01:32,0,0.00%,0.00%,$0.00 
/dealing-with-brain-fog/,67.1.16.127,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/gabapentin-and-pregabalin/,67.1.16.127,1,1,0:00:49,0,0.00%,0.00%,$0.00 
/ssris-and-snris/,67.1.16.127,1,1,0:00:32,0,0.00%,0.00%,$0.00 
/,66.38.61.218,1,1,0:00:10,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,66.38.61.218,2,1,0:00:26,0,0.00%,50.00%,$0.00 
/questions-and-answers/,66.38.61.218,1,1,0:02:32,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,66.38.61.218,1,1,0:00:51,0,0.00%,0.00%,$0.00 
/,66.220.238.147,5,1,0:00:31,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,66.220.238.147,1,1,0:02:11,0,0.00%,0.00%,$0.00 
/brain-fog-cognitive-issues/,66.220.238.147,2,1,0:00:41,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,66.220.238.147,1,1,0:01:44,0,0.00%,0.00%,$0.00 
/dealing-with-brain-fog/,66.220.238.147,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/dealing-with-physical-aches-pains/,66.220.238.147,1,1,0:01:31,0,0.00%,0.00%,$0.00 
/womens-stories/,66.220.238.147,2,1,0:01:22,0,0.00%,50.00%,$0.00 
/,66.169.254.124,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,65.191.169.190,1,1,0:00:30,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,65.191.169.190,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,65.184.42.10,1,1,0:00:41,1,0.00%,0.00%,$0.00 
/about/,65.184.42.10,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/acupuncture/,65.184.42.10,1,1,0:01:08,0,0.00%,0.00%,$0.00 
/am-i-in-menopause/,65.184.42.10,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/avoiding-weight-gain/,65.184.42.10,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/dealing-with-bladder-control/,65.184.42.10,1,1,0:04:07,0,0.00%,0.00%,$0.00 
/herbal-remedies-and-supplements/,65.184.42.10,1,1,0:01:47,0,0.00%,0.00%,$0.00 
/our-team/,65.184.42.10,2,1,0:04:00,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,65.184.42.10,1,1,0:00:56,0,0.00%,0.00%,$0.00 
/treatments/,65.184.42.10,3,1,0:00:13,0,0.00%,0.00%,$0.00 
/,65.131.24.176,1,1,0:01:08,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,65.131.24.176,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,64.68.238.54,2,1,0:00:10,1,0.00%,50.00%,$0.00 
/sleep-problems-insomnia/,64.68.238.54,1,1,0:01:53,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,64.68.238.54,2,1,0:00:23,0,0.00%,0.00%,$0.00 
/,64.251.147.224,1,1,0:00:36,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,64.251.147.224,1,1,0:01:52,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,64.251.147.224,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,64.127.165.14,1,1,0:02:39,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,64.127.165.14,2,1,0:01:15,0,0.00%,0.00%,$0.00 
/cooling-techniques/,64.127.165.14,1,1,0:03:13,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,64.127.165.14,4,1,0:02:41,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,64.127.165.14,2,1,0:02:34,0,0.00%,0.00%,$0.00 
/questions-and-answers/,64.127.165.14,2,1,0:00:16,0,0.00%,50.00%,$0.00 
/treatments/,64.127.165.14,3,1,0:00:46,0,0.00%,0.00%,$0.00 
/,54.201.37.197,4,2,0:00:07,2,0.00%,0.00%,$0.00 
/?ae_live_scanner=true,54.201.37.197,2,2,0:00:05,0,0.00%,0.00%,$0.00 
/about/,54.201.37.197,2,2,0:00:11,0,0.00%,0.00%,$0.00 
/about/?ae_live_scanner=true,54.201.37.197,2,2,0:00:04,0,0.00%,0.00%,$0.00 
/am-i-in-menopause/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/am-i-in-menopause/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/bladder-control-problems/,54.201.37.197,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/bladder-control-problems/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/brain-fog-cognitive-issues/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/brain-fog-cognitive-issues/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,54.201.37.197,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/create-my-menoplan/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/dry-eyes/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/dry-eyes/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/dry-hair-skin/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/dry-hair-skin/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/featured-video/,54.201.37.197,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/heavy-irregular-periods/,54.201.37.197,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/hot-flashes/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/hot-flashes/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/low-sex-drive/,54.201.37.197,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/low-sex-drive/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/our-story/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/our-story/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/our-team/,54.201.37.197,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/our-team/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/pain-with-sex/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/pain-with-sex/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/physical-aches-pains/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/questions-and-answers/,54.201.37.197,2,2,0:00:11,0,0.00%,50.00%,$0.00 
/questions-and-answers/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,54.201.37.197,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/?ae_live_scanner=true,54.201.37.197,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/?ae_live_scanner=true,54.201.37.197,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,54.201.37.197,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,54.201.37.197,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/treatments/,54.201.37.197,2,1,0:00:12,0,0.00%,0.00%,$0.00 
/treatments/?ae_live_scanner=true,54.201.37.197,2,1,0:00:05,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/weight-gain/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/weight-gain/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/what-if-i-have-breast-cancer/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/what-if-i-have-breast-cancer/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/what-if-im-transgender-or-nonbinary/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/what-if-im-transgender-or-nonbinary/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/who-we-are/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/who-we-are/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/womens-stories/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/womens-stories/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/,50.82.40.47,1,1,0:00:08,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,50.82.40.47,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,50.25.0.72,1,1,0:01:32,1,0.00%,0.00%,$0.00 
/about/,50.25.0.72,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/am-i-in-menopause/,50.25.0.72,3,1,0:01:42,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,50.25.0.72,2,1,0:02:40,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,50.25.0.72,1,1,0:00:53,0,0.00%,0.00%,$0.00 
/womens-stories/,50.25.0.72,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,50.122.27.199,2,1,0:00:27,1,0.00%,0.00%,$0.00 
/about/,50.122.27.199,1,1,0:00:25,0,0.00%,0.00%,$0.00 
/am-i-in-menopause/,50.122.27.199,2,1,0:00:45,0,0.00%,0.00%,$0.00 
/brain-fog-cognitive-issues/,50.122.27.199,1,1,0:01:29,0,0.00%,0.00%,$0.00 
/cognitive-behavioral-therapy-for-sleep/,50.122.27.199,1,1,0:01:45,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,50.122.27.199,1,1,0:03:46,0,0.00%,0.00%,$0.00 
/our-story/,50.122.27.199,1,1,0:00:20,0,0.00%,0.00%,$0.00 
/our-team/,50.122.27.199,1,1,0:00:54,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,50.122.27.199,2,1,0:07:29,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,50.122.27.199,1,1,0:10:19,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/,50.122.27.199,1,1,0:00:34,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/5w00e6b830f12959abb823354a390a63de/,50.122.27.199,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/treatments/,50.122.27.199,1,1,0:00:23,0,0.00%,0.00%,$0.00 
/what-if-i-have-breast-cancer/,50.122.27.199,1,1,0:03:56,0,0.00%,0.00%,$0.00 
/what-if-im-transgender-or-nonbinary/,50.122.27.199,2,1,0:03:52,0,0.00%,0.00%,$0.00 
/womens-stories/,50.122.27.199,1,1,0:07:05,0,0.00%,0.00%,$0.00 
/,47.32.4.202,3,1,0:00:42,1,0.00%,33.33%,$0.00 
/am-i-in-menopause/,47.32.4.202,2,1,0:01:03,0,0.00%,0.00%,$0.00 
/avoiding-weight-gain/,47.32.4.202,1,1,0:02:30,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,47.32.4.202,1,1,0:00:43,0,0.00%,0.00%,$0.00 
/weight-gain/,47.32.4.202,1,1,0:01:05,0,0.00%,0.00%,$0.00 
/,47.226.30.185,1,1,0:00:08,1,0.00%,0.00%,$0.00 
/bladder-control-problems/,47.226.30.185,1,1,0:01:57,0,0.00%,0.00%,$0.00 
/brain-fog-cognitive-issues/,47.226.30.185,1,1,0:01:04,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,47.226.30.185,1,1,0:01:29,0,0.00%,0.00%,$0.00 
/hot-flashes/,47.226.30.185,1,1,0:02:18,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,47.226.30.185,1,1,0:00:51,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,47.226.30.185,1,1,0:00:41,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,47.226.30.185,1,1,0:00:34,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,47.226.30.185,8,1,0:00:09,0,0.00%,12.50%,$0.00 
/,47.223.139.19,2,1,0:00:35,1,0.00%,50.00%,$0.00 
/,47.222.191.65,1,1,0:00:32,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,47.222.191.65,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/what-if-im-transgender-or-nonbinary/,47.222.191.65,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,47.208.0.36,1,1,0:02:37,1,0.00%,0.00%,$0.00 
/womens-stories/,47.208.0.36,2,1,0:10:58,0,0.00%,50.00%,$0.00 
/,47.196.175.149,2,1,0:00:48,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,47.196.175.149,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/our-team/,47.196.175.149,1,1,0:00:43,0,0.00%,0.00%,$0.00 
/team/susan-d-reed-md-mph/,47.196.175.149,1,1,0:00:24,0,0.00%,0.00%,$0.00 
/,47.185.27.2,1,1,0:00:17,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,47.185.27.2,1,1,0:00:20,0,0.00%,0.00%,$0.00 
/hot-flashes/,47.185.27.2,1,1,0:00:23,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,47.185.27.2,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/treatments/,47.185.27.2,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,45.51.188.202,1,1,0:02:10,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,45.51.188.202,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,45.48.39.139,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/create-my-menoplan/?fbclid=IwAR2CbqesKC3coyg2jLTi-g5SedQG0lhOJfRsSdU3be_7mNpys3W1Aem6u6A,31.13.127.116,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,24.8.149.174,1,1,0:01:12,1,0.00%,0.00%,$0.00 
/about/,24.8.149.174,2,1,0:00:28,0,0.00%,50.00%,$0.00 
/am-i-in-menopause/,24.8.149.174,2,1,0:01:08,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,24.8.149.174,1,1,0:00:20,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,24.8.149.174,2,1,0:02:15,0,0.00%,0.00%,$0.00 
/questions-and-answers/,24.8.149.174,2,1,0:00:13,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,24.8.149.174,2,1,0:00:24,0,0.00%,0.00%,$0.00 
/,24.63.96.210,1,1,0:02:18,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,24.63.96.210,2,1,0:00:46,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,24.63.96.210,1,1,0:02:25,0,0.00%,0.00%,$0.00 
/hormone-therapy/,24.63.96.210,1,1,0:02:01,0,0.00%,0.00%,$0.00 
/hot-flashes/,24.63.96.210,1,1,0:03:17,0,0.00%,0.00%,$0.00 
/ssris-and-snris/,24.63.96.210,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/strategies-to-talk-with-your-doctor/,24.63.96.210,1,1,0:01:19,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,24.63.96.210,1,1,0:00:17,0,0.00%,0.00%,$0.00 
/,24.5.177.117,1,1,0:01:12,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,24.5.177.117,1,1,0:01:02,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,24.5.177.117,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/questions-and-answers/,24.5.177.117,1,1,0:01:53,0,0.00%,0.00%,$0.00 
/,24.43.123.82,5,2,0:04:48,1,0.00%,20.00%,$0.00 
/?gtm_debug=x,24.43.123.82,2,1,0:09:07,1,0.00%,0.00%,$0.00 
/create-my-menoplan-dev,24.43.123.82,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,24.43.123.81,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/create-my-menoplan-dev,24.43.123.81,1,1,0:00:02,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,24.43.123.81,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/symptoms-landing-page/,24.43.123.81,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/test/depression-assessment/5ta58287060f562bdb4115e7cf48042491/,24.43.123.81,1,1,0:09:23,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/5lc356e332f1abf460441a7d62a94d3463/,24.43.123.81,5,1,0:00:11,1,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/5m13ed4dc31462e24bb77808351b47c821/,24.43.123.81,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/test/insomnia-severity-index/5rf57673142d87ad60c286e3264651cc1a/,24.43.123.81,2,1,0:00:10,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/5u7e0dc1f0034cc261b998cb306ee34c7f/,24.43.123.81,5,2,0:00:08,1,100.00%,20.00%,$0.00 
/test/insomnia-severity-index/5va5a032b03f6ddeb5b77417c63c435cd7/,24.43.123.81,2,1,0:00:05,1,0.00%,50.00%,$0.00 
/test/test/insomnia-severity-index/5m13ed4dc31462e24bb77808351b47c821,24.43.123.81,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/womens-stories/,24.43.123.81,2,1,0:03:15,0,0.00%,50.00%,$0.00 
/,24.43.123.71,4,4,0:05:19,3,33.33%,25.00%,$0.00 
/about/,24.43.123.71,1,1,0:00:15,0,0.00%,0.00%,$0.00 
/create-my-menoplan-dev,24.43.123.71,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/create-my-menoplan/,24.43.123.71,2,1,0:00:19,0,0.00%,0.00%,$0.00 
/create-my-menoplan/?preview_id=1195&preview_nonce=c24fa2bb2a&_thumbnail_id=-1&preview=true,24.43.123.71,3,1,0:00:13,0,0.00%,0.00%,$0.00 
/create-my-menoplan/?vc_editable=true&vc_post_id=1195&_vcnonce=f37b003592,24.43.123.71,1,1,0:17:51,1,0.00%,0.00%,$0.00 
/hot-flashes-night-sweats2/,24.43.123.71,2,1,0:00:22,0,0.00%,0.00%,$0.00 
/hot-flashes/,24.43.123.71,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,24.43.123.71,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/pelvic-floor-physical-therapy/,24.43.123.71,3,2,0:05:16,0,0.00%,33.33%,$0.00 
/test/insomnia-severity-index/5m13ed4dc31462e24bb77808351b47c821/,24.43.123.71,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,24.43.123.71,1,1,0:00:27,0,0.00%,0.00%,$0.00 
/vaginal-physical-therapy/,24.43.123.71,2,1,0:01:56,0,0.00%,0.00%,$0.00 
/womens-stories/,24.43.123.71,2,2,0:00:00,1,100.00%,100.00%,$0.00 
/,24.254.112.112,1,1,0:00:10,1,0.00%,0.00%,$0.00 
/symptoms-landing-page/,24.254.112.112,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/treatments/,24.254.112.112,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/?fbclid=IwAR0l1Rje0xw5cqFL5ElkqzGt9ts407CqVKuEtYqMNtSeSxgFPl0tejHKysA,24.250.245.66,1,1,0:00:59,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,24.250.245.66,1,1,0:02:05,0,0.00%,0.00%,$0.00 
/treatments/,24.250.245.66,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,24.250.15.34,2,1,0:00:47,1,0.00%,0.00%,$0.00 
/avoiding-weight-gain/,24.250.15.34,1,1,0:29:43,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,24.250.15.34,2,1,0:01:02,0,0.00%,50.00%,$0.00 
/womens-stories/,24.250.15.34,4,4,0:08:18,3,100.00%,75.00%,$0.00 
/,24.240.58.192,1,1,0:00:08,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,24.240.58.192,1,1,0:01:13,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,24.240.58.192,1,1,0:01:18,0,0.00%,0.00%,$0.00 
/hormone-therapy/,24.240.58.192,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,24.240.58.192,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/treatment-template-shorter-table-of-contents-2/,24.240.58.192,1,1,0:00:36,0,0.00%,0.00%,$0.00 
/treatments/,24.240.58.192,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/,24.237.17.179,1,1,0:01:01,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,24.237.17.179,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,24.194.226.86,1,1,0:00:14,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,24.194.226.86,2,1,0:00:27,0,0.00%,0.00%,$0.00 
/clonidine/,24.194.226.86,1,1,0:00:17,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,24.194.226.86,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/ospemifene/,24.194.226.86,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/ssris-and-snris/,24.194.226.86,1,1,0:00:38,0,0.00%,0.00%,$0.00 
/treatments/,24.194.226.86,5,1,0:00:04,0,0.00%,0.00%,$0.00 
/vaginal-estrogen/,24.194.226.86,1,1,0:00:33,0,0.00%,0.00%,$0.00 
/,24.190.32.242,1,1,0:00:09,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,24.190.32.242,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,24.190.29.127,1,1,0:01:00,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,24.190.29.127,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/strategies-to-talk-with-your-doctor/,24.17.167.82,5,5,0:00:00,5,100.00%,100.00%,$0.00 
/,24.169.2.9,2,1,0:00:07,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,24.169.2.9,1,1,0:00:38,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,24.169.2.9,1,1,0:00:09,0,0.00%,0.00%,$0.00 
/hot-flashes/,24.169.2.9,1,1,0:01:44,0,0.00%,0.00%,$0.00 
