,Pageviews,Unique Pageviews,?s=Anxiety,?s=Transgender,about,acupuncture,am-i-in-menopause,avoiding-triggers,avoiding-weight-gain,bladder-control-problems,brain-fog-cognitive-issues,clinical-hypnosis,clonidine,cognitive-behavioral-therapy,cognitive-behavioral-therapy-for-sleep,cooling-techniques,create-my-menoplan,dealing-with-bladder-control,dealing-with-brain-fog,dealing-with-dry-eyes,dealing-with-dry-hair-skin,dealing-with-physical-aches-pains,dry-eyes,dry-hair-skin,exercise,featured-video,gabapentin-and-pregabalin,heavy-irregular-periods,herbal-remedies-and-supplements,homepage,hormone-therapy,hot-flashes,low-sex-drive,meditation-mindfulness-mindfulness-based-stress-reduction,mood-depression-anxiety,omega-3-fatty-acids,ospemifene,our-story,our-team,paced-breathing,pain-with-sex,pelvic-floor-physical-therapy,physical-aches-pains,publications,questions-and-answers,science,sedatives,sleep-problems-insomnia,soy-foods-and-supplements,ssris-and-snris,staying-healthy-in-midlife,strategies-to-talk-with-your-doctor,symptoms-landing-page,tai-chi,team/susan-d-reed-md-mph,test/anxiety-assessment,test/depression-assessment,test/insomnia-severity-index,treatment-template-shorter-table-of-contents-2,treatments,vagina-pain-dryness-not-during-sex,vaginal-dilators,vaginal-estrogen,vaginal-laser-therapy,vaginal-lubricants-and-moisturizers,vaginal-physical-therapy,vitamins,weight-gain,what-if-i-have-breast-cancer,what-if-im-transgender-or-nonbinary,who-we-are,womens-stories,yoga,insomnia-severity-index-results,anxiety-assessment-results,hotflash_symp,nightsweat_symp,sleep_symp,moody_symp,anxiety_symp,periods_symp,vagpain_symp,brainfog_symp,dryhair_symp,dryskin_symp,aches_symp,weightgain_symp,sexdrive_symp,depression_symp,uinfect_symp,dryeye_symp,sexpain_symp,vagdry_symp,bladder_symp,other_symp,none_symp
brain-fog-cognitive-issues,0.3587167310103953,0.3334671674407046,-0.01277702964834792,-0.012777029648347907,3.715824685552616e-05,-0.022184114210440743,0.020453841599401352,-0.031487925143309774,-0.04986699951939654,0.18539872712539238,1.0,-0.03253650341233962,-0.012345094740207289,-0.01809131123528819,0.03256839316293314,0.05230328587234167,0.08204231127220438,-0.008636743080088181,0.25554229339111834,0.019162183531060667,0.15426408847357612,0.05844681577222692,0.07539631094546093,0.31446556827670424,-0.036602900038104916,-0.01277702964834792,0.21150201277198172,0.14062142208957618,0.09058486438471627,0.10287226433723774,0.051578122051924954,0.18863214630403433,0.19238168189731447,-0.029974396489207848,0.29019958377798794,-0.028709335922434923,-0.018091311235288173,0.04462813480581778,0.06258690664935149,-0.01809131123528819,0.2798990887253533,0.10164514267499608,0.20665201854067788,-0.022184114210440753,0.0323952293095126,-0.012777029648347909,0.02229188310331843,0.14951191084208088,-0.03937791303724826,-0.011613223851047728,0.0028614553262646205,-0.027269399392907755,0.37950437855487634,-0.01277702964834792,-0.01277702964834792,0.1561937137352747,0.0745581626958447,0.0357519202156617,0.0007696726422536785,-0.01732192697203554,0.14089911953509165,0.08470201875081199,-0.03148792514330978,0.29913281176720435,0.0040126173838564245,-0.018091311235288187,-0.025647152717196225,0.08127211572366391,-0.0028558159676783904,0.13672600147653238,-0.02966293519777374,0.19119342268816217,0.041375219417626834,0.05887348228491299,0.08352642911836435,-0.04745754291025488,0.007125680002867985,0.08239434907988188,0.06568429987850823,0.1309819246277811,-0.03977850807408842,-0.03870689292114105,0.15287671360581653,-0.011411371802378115,-0.02262766085119963,0.08665756784265291,0.04941321748841887,0.04103153975714084,0.07322809232241072,-0.002855815967678383,0.046250927049608696,0.03385943805884364,-0.041651292525447935,0.05294203325012293,-0.03405250078157646,-0.022184114210440746
clinical-hypnosis,0.2117482396670557,0.24692216494223618,-0.006150927885079529,-0.006150927885079526,0.026000457176724074,-0.010679546847606509,0.05137435554000238,0.11589897734542254,0.11436301438718326,-0.03201250475284515,-0.03253650341233962,1.0,0.0561935250421017,0.2171869321995589,0.2469564040439252,0.07673818911023599,0.11014503244665812,0.027664523870997996,0.09981344849352423,0.21000875020089987,0.1870784423940529,0.04631326104788057,-0.02119585642667408,0.03563086304973198,0.06547738237182035,-0.006150927885079529,0.11003249267590606,-0.035801503466956985,0.04766208132966615,0.0394328295732505,0.1143630143871833,0.11751387692140552,0.009549317812529814,0.3063761878246036,0.15073140537518856,-0.01382082219009748,-0.0087092504140174,0.06547738237182038,0.03368996919674396,0.21718693219955884,-0.020327566690595215,0.3796902140200302,-0.0336244087759342,-0.010679546847606506,0.04033536998679694,-0.0061509278850795214,0.3063761878246039,0.2157632918204697,0.15983970207512105,0.05286212856414474,0.014370031223237779,0.0460893942708086,0.03724006192097645,-0.006150927885079529,-0.006150927885079529,0.061433697207758195,0.09250551003282816,0.13686863321557774,-0.021596277824345513,-0.03419201581422101,0.04111523470989516,-0.01639304927504598,0.11589897734542269,-0.006150927885079529,-0.017620824613823236,-0.008709250414017392,-0.012346671422296743,0.08673271131514801,-0.022506059124839488,-0.021449525045073876,0.17091243096089795,0.0658293002011502,0.12957020803216393,0.08235085532814464,0.10018790813384781,0.11519137696060544,0.11874913946419563,0.16126064358048034,0.12431736869727003,0.12336878714301665,0.06544519939785876,-0.018633697625035885,0.02297546117654751,0.04335935675675802,0.12643667351110544,0.11695566466035777,0.11431980909964759,0.13019693796570234,0.11570724225093335,0.15710960504455265,0.0689577087496437,0.13374012129984042,0.082001623780641,0.02075204399579665,-0.01639304927504598,-0.010679546847606506
clonidine,0.2413505833538549,0.26283058199345743,-0.009841773659245698,-0.009841773659245694,0.01636100209828696,0.13065029350509022,0.025721955950316077,-0.024254231287613566,0.0722875501830679,-0.0512215119294892,-0.012345094740207289,0.0561935250421017,1.0,0.16678704379827233,-0.024254231287613583,0.044870864472902734,0.2044978342984996,0.14044141439093882,0.05450291225477455,0.0629496412568639,0.0720264598647339,0.12354536912930478,-0.03391436631393666,-0.03294935511833506,-0.028194147416226945,-0.009841773659245698,0.28777538665112107,-0.01818392922584462,0.021124720569323647,-0.06041584532220683,0.2383355206220341,0.26449171936631605,0.015279357239595826,0.31911473036866134,0.09119442563758161,0.09260222830913467,0.34750929752224863,-0.02819414741622699,-0.042937741261855594,-0.013935209925704222,0.020201112685396688,-0.02016671152714623,0.021629308984493178,-0.01708777680720529,-0.07005182553062239,-0.0098417736592457,0.06246237939386601,0.08791992344308666,0.3272717078613835,0.26803912460925206,-0.012347945031294461,0.10472116488769766,0.1104966994897439,-0.009841773659245696,-0.009841773659245696,0.22304656694072028,0.148013163052131,0.09381244097446736,0.04013426166031611,0.17132821186343464,-0.03802098386837196,-0.02622964917882114,0.08059478938279933,-0.009841773659245696,-0.02819414741622697,-0.013935209925704238,0.10834522372227633,0.03654171843444534,-0.03601075219977281,-0.034320248023719024,0.12530971315608574,0.07790717632456022,-0.02211396496934559,0.05014945638283925,0.16030536102340942,0.05021392909417816,0.027757815719754143,-0.0003735877523966064,-0.020340437781516698,0.005995668546117642,0.006099156861290507,-0.02981479183088425,0.036761817540548795,0.03246488210999598,-0.012026131624315834,0.05249370962722084,-0.031217158060501186,-0.04202619185027002,0.03726969361760739,-0.036010752199772844,-0.05677852553591371,-0.059820565493098436,0.02444041742737118,0.0010085401691515923,-0.026229649178821132,-0.01708777680720528
cognitive-behavioral-therapy,0.19476958322296917,0.20142716166684993,-0.0034201078506974417,-0.003420107850697439,0.04954292643447354,-0.00593816131448887,-0.010688507188156207,-0.00842857087670073,0.14052702290820257,-0.017799951628644277,-0.01809131123528819,0.2171869321995589,0.16678704379827233,1.0,0.2830595052758662,-0.011482742662034402,-0.01732251278024156,-0.018040020108577342,0.12861763895738262,-0.009756358740047542,-0.01446592927578872,-0.008611473677103498,-0.011785557613668327,-0.011450207250983722,0.17502305666367007,-0.0034201078506974417,-0.016464746073752232,-0.019906753153638712,-0.011819530957121183,0.07915381946229415,-0.013348213257771222,0.02548345940493294,0.0812936242486207,0.22981410670566174,0.18805227381023007,0.31123474149312064,-0.004842615012106534,0.17502305666367016,0.119694489735733,0.4975786924939466,-0.011302761424454846,-0.007008119756132426,-0.018696220566752048,-0.00593816131448887,0.16274187973310134,-0.003420107850697438,-0.008023435146831097,0.11997112338734078,-0.010540533537870251,-0.013109070094979955,-0.01657223720037481,-0.017430606354669587,0.1015843228193033,-0.003420107850697441,-0.003420107850697441,-0.009192650282646993,-0.008023435146831083,0.16310830269676022,-0.012008204406371804,0.08572147133149119,0.13108335036819505,-0.009115046960387152,0.2830595052758663,-0.0034201078506974417,-0.00979772836285176,-0.004842615012106537,0.3492637229024953,0.16665111801328955,-0.012514071200190826,-0.011926605281511942,0.4039507735470182,-0.02057491724544103,0.31123474149312075,0.21596310373947053,-0.007286008073891505,-0.047790463031588785,-0.04673602915893222,0.017829329856027303,0.031027922606824146,0.030589269828085932,-0.03215054572326017,-0.01036091736492266,-0.04464357776427498,-0.02720007279738314,-0.03610001910532479,-0.04726247382057662,0.02635856433441536,0.03372775918014019,0.0437827284985276,-0.012514071200190836,-0.031345806221467494,-0.020788202691890266,0.07033025476334577,-0.03321444381449021,-0.009115046960387155,-0.005938161314488871
cognitive-behavioral-therapy-for-sleep,0.21571150234157654,0.20671877661827145,-0.005952697324378962,-0.0059526973243789584,0.08622945781322507,-0.010335369091147309,0.026944668618196575,-0.01466992665036674,0.0660407133497141,-0.030980813781149752,0.03256839316293314,0.2469564040439252,-0.024254231287613583,0.2830595052758662,1.0,-0.01998571229468262,0.061013593476548215,-0.031398652943114724,0.13901745246079084,-0.01698094127520543,0.06647861776352812,-0.014988268953623917,-0.020512761683492267,-0.01992908441545668,0.09017390665976652,-0.005952697324378962,-0.028656888665021942,-0.03464770159530874,0.06835868373504374,0.07136373674114786,-0.023232563653971108,0.044353958190157625,0.023936006899026214,0.12402061687129787,0.08539657490013801,0.1716510719000194,-0.00842857087670073,0.19740075841851482,0.286427813932371,0.2830595052758663,-0.019672454971186273,0.24090322482865734,-0.03254076976578632,-0.010335369091147314,0.06617064861651367,-0.0059526973243789584,0.2620060217012942,0.20880972658360158,-0.018345797421450295,-0.022816335006385954,0.1421596007248178,0.019623368432316376,0.036039898548385726,-0.005952697324378961,-0.005952697324378961,-0.015999806769340732,-0.013964787958698415,0.18293510424701734,-0.020900278400819556,0.14919821108353024,0.06071911358939155,0.29765270710198843,0.15444172779136103,-0.005952697324378962,-0.01705294509898166,-0.008428570876700731,0.19466531264088047,0.07019626187784785,0.09410396424054807,0.17067898665157868,0.2251456377163127,0.008419763834984254,0.17165107190001938,0.2442451419698539,-0.012681296222285227,0.0033355105948959314,0.00588535787054427,0.07270915639409344,0.05400409576119511,0.09734213276488674,0.050081151364445756,-0.018033175492904296,0.0555473990409791,0.012194080322265542,-0.06283207913881278,0.04803752112858391,0.13222169255751973,0.05870316100937475,0.12390306638189824,0.09410396424054812,-0.05455737215625537,0.11102866237515417,0.06500859456307091,-0.005881077005792359,-0.015864738195791265,-0.01033536909114731
cooling-techniques,0.2912045250588792,0.27855322727065984,-0.008109713084311214,0.2978476441874298,-0.048914718049653486,-0.014080487110674252,0.08465818588359679,0.10568202410370042,0.03468832808647629,0.12251938658290178,0.05230328587234167,0.07673818911023599,0.044870864472902734,-0.011482742662034402,-0.01998571229468262,1.0,0.15368911681358632,0.13013423988604594,0.14736094614219097,-0.023134144764839173,0.10191951294418015,0.1573579624475929,0.08920058678600097,0.1345837127194459,0.05644858277637051,-0.008109713084311212,0.16181034814086895,0.04652507195248315,0.3023975215820494,-0.001466470892204434,0.03468832808647642,0.2780867243997864,0.17092330259915836,0.08351260094319955,0.10136054547819749,-0.018222112930775025,-0.0114827426620344,0.13612940540288002,-0.0353810983851388,0.2051235393717963,0.16278533819987986,0.10876947036843981,0.09127863152304583,-0.014080487110674255,-0.003951879601776104,-0.008109713084311205,-0.01902505997818451,0.19195299407490055,0.3178934151091797,0.11550549728009005,-0.03929586279940909,0.0329218344132426,0.08832621682556185,-0.00810971308431121,-0.00810971308431121,0.052962488976698745,0.1860502618645835,0.0491697918404892,0.15056542397055836,0.15058294137255565,0.03087993672047354,0.2113629440324943,-0.019985712294682618,0.29784764418742987,0.05644858277637054,-0.011482742662034404,0.13725746633023697,0.06840268897015385,0.056441321833137846,0.04284879357752662,-0.01882737226985818,0.049816558125559095,-0.018222112930775008,0.07189278414971026,0.09135594778152548,0.015259096740090489,0.08364203179910454,0.08873248580322986,0.12284591242565499,0.023374770139875153,0.00256331663494173,0.07841800438195004,0.05917245118453771,-0.020255080833144787,0.13458988278436218,0.017031867579210297,0.04646028694495416,0.029965445843096735,0.0860942366725235,-0.029673194934333513,0.12596935887159738,0.11479664177004827,0.06012831577831895,0.07559617256689384,-0.021613475020587067,-0.014080487110674257
create-my-menoplan,0.3952538964928646,0.38691005954411856,0.015509851620048141,0.12648551407384082,0.04965688441444734,-0.005184601625423222,0.11599393767859147,-0.00735897527079876,0.1447511590338988,-0.01886050089956961,0.08204231127220438,0.11014503244665812,0.2044978342984996,-0.01732251278024156,0.061013593476548215,0.15368911681358632,1.0,0.3326793915832712,0.20567302165116083,0.10360181230005529,0.18912537378953886,0.17876473598548262,-0.020912672631339908,0.02259374412915799,0.11668552638463837,0.015509851620048134,0.11109200521985026,-0.01171447192020322,-0.030294626351374015,0.16307434529557682,0.2650630576901538,0.05064353122911054,0.043252578779467095,0.20374976340769405,0.12524749751732447,-0.03995715323233463,-0.056605806790079094,0.07333324934826868,0.015039809414107253,0.10052736924927098,-0.04043109533540453,-0.0023287898126019913,0.1503698376577659,0.0590425528387752,0.07626448264369418,0.015509851620048101,0.11076960966435452,0.12711919266837113,0.1877172418123523,0.046155741903583805,0.090517345185853,0.15984441266999896,0.05944622097952631,0.07099768284694444,0.015509851620048141,0.1365960287294119,0.09217357891568657,0.1718882432079497,0.00575074370894944,0.05073160613620072,0.0712002517540883,0.08358798874786265,0.15217701847301085,-0.03997797960684814,0.13113628539676156,0.021960781229595865,0.031132707997735817,0.03685914657158132,0.0411325167852936,0.0024867116359034596,0.0843147610526622,0.21848301926431257,0.009914180877195842,0.12055116758974102,0.09214542670787755,0.20506559809355762,0.21194328050721048,0.188750149376474,0.2048183879156592,0.16439800506349353,0.1529449012349234,0.10301758045609513,0.1964682907778665,0.17951433611344897,0.17702108637364428,0.12653068616112823,0.15392425146701857,0.13727512926704288,0.12286639127992367,0.10360276185719433,0.2293308878743577,0.09427244790919485,0.1606820220964243,0.1296292453338995,0.08358798874786268,-0.005184601625423249
dealing-with-bladder-control,0.29017957085876467,0.31351650465882286,-0.01274080517361756,0.1760961286496427,0.0912004165959986,0.08716813865010616,0.05418906749716982,0.04616349569612702,0.07310850134504795,0.03535963411757361,-0.008636743080088181,0.027664523870997996,0.14044141439093882,-0.018040020108577342,-0.031398652943114724,0.13013423988604594,0.3326793915832712,1.0,0.16783778410974862,0.09832624180496025,0.19833733157722816,0.0776442101658285,-0.007752944565892726,0.02389324039425787,0.01267989126053985,-0.012740805173617564,0.18659542221639377,-0.04523353959625197,0.1191192421144456,0.0715278433019238,0.1959426230381449,0.10907369331680217,-0.02065705519226607,0.28654189494075993,0.05333619387512027,-0.02862794136968907,-0.018040020108577345,-0.03649912624529237,0.12351407858000897,0.11564941462462973,-0.042105771957891065,-0.02610709730339505,-0.01384899827624985,-0.022121219476159866,0.008876727405893408,-0.012740805173617562,-0.029889415331766322,0.047196728747300916,0.2252711109011377,0.13211543674652626,-0.009449381811425172,0.14129686708121864,0.017955580137092527,-0.012740805173617564,-0.012740805173617564,0.19646429982480412,0.28654189494075955,0.05199258631239547,0.010517752795804362,0.21715057060781678,-0.010824829938308286,0.037940585377180716,0.046163495696126995,-0.012740805173617564,0.06185890876637204,0.24933884935783696,0.06918799348560248,0.09142204021753597,0.006531673799419777,-0.0005289256561344765,0.18962147337222635,0.1464994030328209,0.14109485389346757,0.0800155126100272,0.1740015604356991,0.04020542294749678,0.06593974140186137,0.02818890817274856,0.034490519321546564,-0.007408414359099648,0.05045075644530063,0.08852839300968468,0.057776220218428105,0.03520142144961451,0.04671943330195542,-0.056544385219662194,-0.0008111148940781741,-0.018395511180689,0.031840254136501794,0.006531673799419782,0.10574961716117114,-0.043682889026358244,0.05138474801197104,0.18588581471690074,-0.033955957689166275,0.08716813865010625
dealing-with-brain-fog,0.26871543444411405,0.27490913096777053,-0.01244335611315734,0.19411635536525462,-0.054629186134661306,-0.021604773626799984,-0.010324228161024749,-0.030665614513409763,0.0857976673003461,0.00937924420093155,0.25554229339111834,0.09981344849352423,0.05450291225477455,0.12861763895738262,0.13901745246079084,0.14736094614219097,0.20567302165116083,0.16783778410974862,1.0,0.11181396380757858,0.1313012337948849,0.1687057538955851,-0.003335058026975224,0.031134781325595794,0.1795313113354891,-0.01244335611315734,0.12089631273414549,0.054129361395437406,0.09084367374713163,0.10475824321924075,0.08579766730034627,0.11591867598246683,0.015632291645636863,0.04003421050512169,0.26953283533500394,0.06486624521741169,-0.017618854651696225,0.018147569376872588,0.06325725032355524,0.2748541325664614,0.1295367042677575,0.0591544237752937,0.05405018168354152,-0.02160477362679999,0.002186898322671157,-0.012443356113157333,-0.029191611826651257,0.06171067732334375,0.2510152658530103,0.10075493614398823,-0.00310086836473021,-0.013287510039010202,0.09004965880797305,-0.01244335611315734,-0.01244335611315734,0.06749922036138932,0.0400342105051217,0.010983903087514173,-0.043689371865158824,0.13405631342006863,-0.006072187158136669,0.20276937768604322,0.054175918973690645,0.19411635536525465,0.018147569376872584,-0.01761885465169623,0.07867872968096977,-0.00033223324768856825,0.012608269954803521,0.004628532298746944,0.09099809580051131,0.08047190643386358,0.15769207889060408,0.026257545381445882,0.04683192308958937,0.04314209850056414,0.026889950114606327,0.07532284297296983,0.10180021394414526,0.07810484588071992,0.016023715214058567,0.03183222688507806,0.14953971248092873,-0.009356392870229817,-0.007462640019320806,0.045942108942558464,-0.0015657174352166374,0.021423662837887943,0.09946891127155094,-0.04552986372567943,0.021179830764053022,0.03514737065898289,0.01110268128517772,0.00941640736809864,-0.03316321597668932,-0.021604773626799995
dealing-with-dry-eyes,0.09271625683093596,0.10433824959865418,-0.006890450518498309,-0.006890450518498303,-0.006217055173093365,-0.011963542816347901,-0.001762739594806965,-0.01698094127520543,0.12811281590419873,-0.035861350367598965,0.019162183531060667,0.21000875020089987,0.0629496412568639,-0.009756358740047542,-0.01698094127520543,-0.023134144764839173,0.10360181230005529,0.09832624180496025,0.11181396380757858,1.0,0.1299990744523274,0.05188147862614554,0.18154436739273808,-0.023068596060023337,0.07334969158201861,-0.006890450518498309,0.04504515516386165,0.014643929966471087,0.053392466819087124,0.024957743402038213,-0.026892486137324537,-0.05572715542446817,-0.040330529281086755,-0.01616471914952795,-0.04115915786311214,-0.015482491943505976,-0.009756358740047535,0.07334969158201862,0.03774049542720249,-0.009756358740047537,-0.022771538710896426,0.20561049081054603,0.015143173219285738,-0.011963542816347901,-0.049044882991774175,-0.006890450518498303,0.10362739597643802,-0.010505111874116093,-0.02123588727368821,-0.026410687257878533,0.016097732072779,-0.035117234846784376,0.0009815862075808462,-0.006890450518498307,-0.006890450518498307,-0.018520322946401168,-0.016164719149527943,0.06568023254089492,-0.02419278627755706,0.11995079414966668,0.046058496476961024,-0.01836397645808985,-0.016980941275205417,-0.006890450518498307,-0.01973936654194997,-0.009756358740047539,-0.013831104850027495,-0.04599315355479726,-0.025211950077040905,0.059069790837888,-0.015996752988681508,0.03534526669140537,0.30577921588424317,0.09225185279298016,-0.014679033615940158,0.0163789479247979,0.019433880755719314,0.03592053833211381,0.024135390382216026,0.023341082088530342,0.027284652435231444,-0.02087401671110782,-0.012822435936759038,0.04857242806749201,0.05589073933446902,0.01789901822322043,-0.021855845337588223,-0.048898378993916296,-0.036021813773843364,0.0753934276342282,0.12404861493108145,0.022018711086341212,-0.007805151851657833,-0.0669167440308985,-0.018363976458089865,-0.011963542816347894
dealing-with-dry-hair-skin,0.2970024610689781,0.3301440542061392,-0.010216595405596218,-0.010216595405596211,-0.061622634302427905,-0.017738560961147655,-0.013413988826072648,0.06647861776352813,0.10528128433284087,0.06697197203253004,0.15426408847357612,0.1870784423940529,0.0720264598647339,-0.01446592927578872,0.06647861776352812,0.10191951294418015,0.18912537378953886,0.19833733157722816,0.1313012337948849,0.1299990744523274,1.0,0.10393874290695122,0.007514728296558649,0.5162848094187693,-0.02926791520822316,-0.010216595405596218,0.14613920645759085,0.04307559806664753,0.20568925895722281,0.0025149581660101486,0.2504365434628378,0.1179014558332142,0.13134243090698128,0.20039177233378067,0.048232202543146085,0.07732604757603846,-0.014465929275788712,-0.029267915208223166,0.12474324482039062,-0.014465929275788717,0.1506041919003319,0.2076948182934396,0.043059023635695845,-0.017738560961147655,0.005717405957296611,-0.01021659540559621,0.20039177233378075,0.17843091421276286,0.15607827524772908,0.014298407637351369,-0.018610836665329998,-0.024990489974723595,0.122254909947931,-0.010216595405596218,-0.010216595405596218,0.02706624858790804,0.12560527456532816,0.07686662451976141,-0.03587108106622441,0.15178147355153349,0.09664986149986965,0.1426942394601988,-0.025177948255954152,0.2129353568745317,-0.029267915208223173,-0.014465929275788717,0.09147481843334565,0.11054748851776278,0.025425959071511562,-0.03562732698578688,-0.023718674511901034,0.15428963465006337,0.17760826552621353,-0.03266471353806018,0.057466888853619204,0.06824476210245606,-0.0450558696124001,0.041965747319692194,0.08070788276966123,0.031620430028395104,0.04763944789344082,0.044162974775595075,-0.012993747780884907,0.08008614592169404,0.10629057574151546,0.04713667783693942,0.020241451581466636,0.01564454594302763,-0.011399988865087021,-0.037382213634900914,-0.06441919464459808,0.017687589123781537,0.007871405064692145,0.041505005328850285,0.05773281998246206,-0.01773856096114765
dealing-with-physical-aches-pains,0.2148211947584075,0.19677885362596825,-0.00608187284256659,0.38222231633668513,-0.01748598145445486,-0.010559650049048805,-0.013637457279395332,-0.014988268953623927,0.01836045284083218,0.0031904989271883395,0.05844681577222692,0.04631326104788057,0.12354536912930478,-0.008611473677103498,-0.014988268953623917,0.1573579624475929,0.17876473598548262,0.0776442101658285,0.1687057538955851,0.05188147862614554,0.10393874290695122,1.0,0.016211021699304093,-0.02036155219705015,0.48820950901234655,-0.00608187284256659,0.05569105410774122,-0.03539956828089592,0.14672396622102973,0.09378757044686985,0.06045762371898339,0.08166420873617772,-0.03559783937240077,0.05079974109371288,0.039719347736214446,-0.013665659020941153,-0.008611473677103498,-0.017422999697720376,0.15760679250626294,0.26629326293812383,-0.020099353808209028,-0.012462324313423168,0.05280799025015294,-0.010559650049048805,-0.04328958478603737,-0.006081872842566585,0.05079974109371294,0.11548895423906552,0.25323936359689647,0.023199382776268523,-0.029469900883089963,0.03968209226183594,-0.021260109434919544,0.7705265055159373,-0.006081872842566589,-0.016347007914923457,-0.014267828517061338,0.07582494507552562,-0.021353821415955695,0.2431701243137176,-0.02349564186730513,0.13163139714069966,-0.014988268953623925,-0.00608187284256659,0.08370350204429308,-0.008611473677103496,0.1826513323347977,-0.014677003962004142,0.08703840239696983,0.06906428094641073,-0.01411957277828493,0.13026845110174312,0.07358431780506786,0.04262962403723442,-0.01295648458170268,0.017006693243784045,-0.000842490871169913,0.0022257676749232905,0.10728806707268546,0.023201593206573085,-0.007169132917709948,0.11227922659165894,0.1300595425872233,-0.020294708308912276,0.0056676146664026966,0.10028201224274509,-0.04473870751065247,0.007086110027651906,0.044118336808340416,-0.022253388812538463,-0.004900332776818955,0.03245068982668337,0.03032894512128052,-0.059064226227575886,-0.016209008308259356,-0.010559650049048803
